GroupName,ChartName,point_time,point_val,Batch_ID
LT02-2_COA,Line_on_Surface,2021/12/13  14:45:00 PM,4.3,1217130302A00
LT02-2_COA,Line_on_Surface,2022/1/20  14:45:03 PM,3.7,0118200301A00
LT02-2_COA,Line_on_Surface,2022/1/20  14:45:06 PM,4.3,0118200302A00
LT02-2_COA,Line_on_Surface,2022/1/24  14:45:09 PM,4.0,0118240301A00
LT02-2_COA,Line_on_Surface,2022/3/25  14:45:12 PM,1.7,0318250301A00
LT02-2_COA,Line_on_Surface,2022/4/7  14:45:15 PM,0.7,0418070301A00
LT02-2_COA,Line_on_Surface,2022/4/18  14:45:18 PM,0.0,0418180301A00
LT02-2_COA,Line_on_Surface,2022/6/15  14:45:21 PM,0.0,0618150301A00
LT02-2_COA,Line_on_Surface,2022/6/15  14:45:24 PM,0.0,0618150302A00
LT02-2_COA,Line_on_Surface,2022/8/23  14:45:27 PM,1.3,0818230301A00
LT02-2_COA,Line_on_Surface,2022/10/6  14:45:30 PM,1.7,1018060301A00
LT02-2_COA,Line_on_Surface,2022/10/6  14:45:33 PM,0.7,1018060302A00
LT02-2_COA,Line_on_Surface,2023/1/11  14:45:36 PM,2.0,0119110301A00
LT02-2_COA,Line_on_Surface,2023/1/11  14:45:39 PM,1.3,0119110302A00
LT02-2_COA,Line_on_Surface,2023/4/18  14:45:42 PM,3.3,0419180301A00
LT02-2_COA,Line_on_Surface,2023/4/18  14:45:45 PM,2.3,0419180302A00
LT02-2_COA,Line_on_Surface,2023/7/27  14:45:48 PM,1.3,0719270301A00
LT02-2_COA,Line_on_Surface,2023/9/22  14:45:51 PM,1.0,0919220301A00
LT02-2_COA,Line_on_Surface,2023/9/22  14:45:54 PM,1.3,0919220302A00
LT02-2_COA,Line_on_Surface,2023/9/25  14:45:57 PM,2.0,0919250301A00
LT02-2_COA,Line_on_Surface,2023/9/25  14:46:60 PM,1.0,0919250302A00
LT02-2_COA,Line_on_Surface,2023/12/28  14:46:3 PM,2.0,1219280301A00
LT02-2_COA,Line_on_Surface,2024/2/1  14:46:6 PM,1.7,0220010301A00
LT02-2_COA,Line_on_Surface,2024/2/2  14:46:9 PM,2.0,0220020301A00
LT02-2_COA,Line_on_Surface,2024/4/24  14:46:12 PM,3.0,0420240301A00
LT02-2_COA,Line_on_Surface,2024/4/25  14:46:15 PM,2.0,0420250301A00
LT02-2_COA,Line_on_Surface,2024/7/4  14:46:18 PM,1.3,0720040301A00
LT02-2_COA,Line_on_Surface,2024/7/5  14:46:21 PM,2.7,0720050301A00
LT02-2_COA,Line_on_Surface,2024/8/15  14:46:24 PM,1.3,0820150301A00
LT02-2_COA,Line_on_Surface,2024/8/16  14:46:27 PM,2.0,0820160301A00
LT02-2_COA,Line_on_Surface,2025/1/14  14:46:30 PM,2.7,0121140301A00
LT02-2_COA,Line_on_Surface,2025/3/7  14:46:33 PM,2.0,0321070301A00
