GroupName,ChartName,point_time,point_val,Batch_ID
Default,KS20F-0.02 um,2025/3/10 00:45,200,TWAF531498
Default,KS20F-0.02 um,2025/3/11 00:45,171.3,TWAF531498
Default,KS20F-0.02 um,2025/3/12 00:45,154.3,TWAF531498
Default,KS20F-0.02 um,2025/3/13 00:45,199,TWAF531498
Default,KS20F-0.02 um,2025/3/14 00:45,215.7,TWAF531498
Default,KS20F-0.02 um,2025/3/15 00:45,187.3,TWAF531498
Default,KS20F-0.02 um,2025/3/16 00:45,162.3,TWAF531498
Default,KS20F-0.02 um,2025/3/17 00:45,190.3,TWAF531498
Default,KS20F-0.02 um,2025/3/18 00:45,206.7,TWAF531498
Default,KS20F-0.02 um,2025/3/19 00:45,163.7,TWAF531498
Default,KS20F-0.02 um,2025/3/20 00:45,195,TWAF531498
Default,KS20F-0.02 um,2025/3/21 00:45,180,TWAF531498
Default,KS20F-0.02 um,2025/3/22 00:45,196,TWAF531498
Default,KS20F-0.02 um,2025/3/23 00:45,154,TWAF531498
Default,KS20F-0.02 um,2025/3/24 00:45,215.7,TWAF531498
Default,KS20F-0.02 um,2025/3/25 00:45,177.7,TWAF531498
Default,KS20F-0.02 um,2025/3/26 00:45,185,TWAF531498
Default,KS20F-0.02 um,2025/3/27 00:45,210,TWAF531498
Default,KS20F-0.02 um,2025/3/28 00:45,195.3,TWAF531498
Default,KS20F-0.02 um,2025/3/29 00:45,204.7,TWAF531498
Default,KS20F-0.02 um,2025/3/30 00:45,161.3,TWAF531498
Default,KS20F-0.02 um,2025/3/31 00:45,169.3,TWAF531498
Default,KS20F-0.02 um,2025/4/1 00:45,204.7,TWAF531498
Default,KS20F-0.02 um,2025/4/2 00:45,186.3,TWAF531498
Default,KS20F-0.02 um,2025/4/3 00:45,149.3,TWAF531498
Default,KS20F-0.02 um,2025/4/4 00:45,175.7,TWAF531498
