GroupName,ChartName,point_time,point_val,Batch_ID
LT02-2_IPQC,viscoity,2022/1/20  14:45:03 PM,39.5,0118200301
LT02-2_IPQC,viscoity,2022/1/24  14:45:09 PM,39.7,0118240301
LT02-2_IPQC,viscoity,2022/3/25  14:45:12 PM,40.4,0318250301
LT02-2_IPQC,viscoity,2022/4/7  14:45:15 PM,37.1,0418070301
LT02-2_IPQC,viscoity,2022/4/18  14:45:18 PM,41.7,0418180301
LT02-2_IPQC,viscoity,2022/6/15  14:45:21 PM,42.1,0618150301
LT02-2_IPQC,viscoity,2022/8/23  14:45:27 PM,32.7,0818230301
LT02-2_IPQC,viscoity,2022/10/6  14:45:30 PM,43.5,1018060301
LT02-2_IPQC,viscoity,2022/10/6  14:45:33 PM,43.5,1018060302
LT02-2_IPQC,viscoity,2023/1/11  14:45:36 PM,39.2,0119110301
LT02-2_IPQC,viscoity,2023/1/11  14:45:39 PM,39.2,0119110302
LT02-2_IPQC,viscoity,2023/4/18  14:45:42 PM,43.6,0419180301
LT02-2_IPQC,viscoity,2023/4/18  14:45:45 PM,43.6,0419180302
LT02-2_IPQC,viscoity,2023/7/27  14:45:48 PM,37.8,0719270301
LT02-2_IPQC,viscoity,2023/9/22  14:45:51 PM,32.6,0919220301
LT02-2_IPQC,viscoity,2023/9/25  14:45:57 PM,33.6,0919250301
LT02-2_IPQC,viscoity,2023/12/28  14:46:3 PM,34.2,1219280301
LT02-2_IPQC,viscoity,2024/2/1  14:46:6 PM,35.1,0220010301
LT02-2_IPQC,viscoity,2024/2/2  14:46:9 PM,40.8,0220020301
LT02-2_IPQC,viscoity,2024/4/24  14:46:12 PM,40.6,0420240301
LT02-2_IPQC,viscoity,2024/4/25  14:46:15 PM,36.5,0420250301
LT02-2_IPQC,viscoity,2024/7/4  14:46:18 PM,37.2,0720040301
LT02-2_IPQC,viscoity,2024/7/5  14:46:21 PM,33.7,0720050301
LT02-2_IPQC,viscoity,2024/8/15  14:46:24 PM,34.2,0820150301
LT02-2_IPQC,viscoity,2024/8/16  14:46:27 PM,34.1,0820160301
LT02-2_IPQC,viscoity,2025/1/14  14:46:30 PM,43.5,0121140301
LT02-2_IPQC,viscoity,2025/3/7  14:46:33 PM,46.7,0321070301
LT02-2_IPQC,viscoity,2025/3/24  14:46:31 PM,44.7,0321240301
LT02-2_IPQC,viscoity,2025/3/25  14:46:32 PM,43.2,0321250301
