GroupName,ChartName,point_time,point_val,Batch_ID
Default,KS20F-0.04 um,2025/3/10 00:45,30.3,TWAF531498
Default,KS20F-0.04 um,2025/3/11 00:45,23,TWAF531498
Default,KS20F-0.04 um,2025/3/12 00:45,21,TWAF531498
Default,KS20F-0.04 um,2025/3/13 00:45,30.3,TWAF531498
Default,KS20F-0.04 um,2025/3/14 00:45,34.7,TWAF531498
Default,KS20F-0.04 um,2025/3/15 00:45,30,TWAF531498
Default,KS20F-0.04 um,2025/3/16 00:45,25.7,TWAF531498
Default,KS20F-0.04 um,2025/3/17 00:45,28.3,TWAF531498
Default,KS20F-0.04 um,2025/3/18 00:45,31.7,TWAF531498
Default,KS20F-0.04 um,2025/3/19 00:45,22,TWAF531498
Default,KS20F-0.04 um,2025/3/20 00:45,29.7,TWAF531498
Default,KS20F-0.04 um,2025/3/21 00:45,25,TWAF531498
Default,KS20F-0.04 um,2025/3/22 00:45,30.3,TWAF531498
Default,KS20F-0.04 um,2025/3/23 00:45,19.3,TWAF531498
Default,KS20F-0.04 um,2025/3/24 00:45,33.7,TWAF531498
Default,KS20F-0.04 um,2025/3/25 00:45,24.7,TWAF531498
Default,KS20F-0.04 um,2025/3/26 00:45,28.3,TWAF531498
Default,KS20F-0.04 um,2025/3/27 00:45,32.7,TWAF531498
Default,KS20F-0.04 um,2025/3/28 00:45,28.3,TWAF531498
Default,KS20F-0.04 um,2025/3/29 00:45,32,TWAF531498
Default,KS20F-0.04 um,2025/3/30 00:45,21,TWAF531498
Default,KS20F-0.04 um,2025/3/31 00:45,24.3,TWAF531498
Default,KS20F-0.04 um,2025/4/1 00:45,31.7,TWAF531498
Default,KS20F-0.04 um,2025/4/2 00:45,26.7,TWAF531498
Default,KS20F-0.04 um,2025/4/3 00:45,19.7,TWAF531498
Default,KS20F-0.04 um,2025/4/4 00:45,25.7,TWAF531498
