GroupName,ChartName,point_time,point_val,Batch_ID
LT02-2_IPQC, Slitting 收卷張力,2024/4/24  14:46:12 PM,90.0,0420240301
LT02-2_IPQC, Slitting 收卷張力,2024/4/25  14:46:15 PM,90.0,042025030
LT02-2_IPQC, Slitting 收卷張力,2024/7/4  14:46:18 PM,90.0,0720040301
LT02-2_IPQC, Slitting 收卷張力,2024/7/5  14:46:21 PM,90.0,0720050301
LT02-2_IPQC, Slitting 收卷張力,2024/8/15  14:46:24 PM,90.0,0820150301
LT02-2_IPQC, Slitting 收卷張力,2024/8/16  14:46:27 PM,90.0,0820160301
LT02-2_IPQC, Slitting 收卷張力,2025/1/14  14:46:30 PM,90.0,0121140301
LT02-2_IPQC, Slitting 收卷張力,2025/3/7  14:46:33 PM,90.0,0321070301
LT02-2_IPQC, Slitting 收卷張力,2025/3/24  14:46:31 PM,90.0,0321240301
LT02-2_IPQC, Slitting 收卷張力,2025/3/25  14:46:32 PM,90.0,0321250301
